global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
108732,108732,434928,753,44,176,228.0,0.0,228.0,292,292,153.0909090909091,6,0,1000000,3000,4
108827,108827,435308,754,95,380,635.0,0.0,635.0,711,711,355.2315789473684,15,0,1000000,3000,4
108861,108861,435444,755,34,136,246.0,0.0,246.0,309,309,150.97058823529412,7,0,1000000,3000,4
108905,108905,435620,756,44,176,230.0,0.0,230.0,294,294,146.86363636363637,6,0,1000000,3000,4
108954,108954,435816,757,49,196,226.0,0.0,226.0,291,291,150.0612244897959,6,0,1000000,3000,4
109049,109049,436196,758,95,380,606.0,0.0,606.0,683,683,314.85263157894735,14,0,1000000,3000,4
109285,109285,437140,759,236,944,1567.0,0.0,1567.0,1672,1672,732.7330508474577,34,0,1000000,3000,4
109425,109425,437700,760,140,560,587.0,0.0,587.0,672,672,371.7857142857143,14,0,1000000,3000,4
109470,109470,437880,761,45,180,231.0,0.0,231.0,295,295,150.0222222222222,6,0,1000000,3000,4
109503,109503,438012,762,33,132,248.0,0.0,248.0,312,312,150.78787878787878,7,0,1000000,3000,4
109548,109548,438192,763,45,180,225.0,0.0,225.0,290,290,151.42222222222222,6,0,1000000,3000,4
109645,109645,438580,764,97,388,616.0,0.0,616.0,691,691,377.2783505154639,14,0,1000000,3000,4
109678,109678,438712,765,33,132,250.0,0.0,250.0,314,314,151.27272727272728,7,0,1000000,3000,4
109827,109827,439308,766,149,596,1038.0,0.0,1038.0,1122,1122,627.5503355704698,23,0,1000000,3000,4
109875,109875,439500,767,48,192,218.0,0.0,218.0,283,283,161.27083333333334,6,0,1000000,3000,4
110079,110079,440316,768,204,816,1319.0,0.0,1319.0,1415,1415,697.6421568627451,29,0,1000000,3000,4
110324,110324,441296,769,245,980,1572.0,0.0,1572.0,1679,1679,835.269387755102,34,0,1000000,3000,4
110417,110417,441668,770,93,372,606.0,0.0,606.0,682,682,307.36559139784947,14,0,1000000,3000,4
110591,110591,442364,771,174,696,758.0,0.0,758.0,848,848,505.0344827586207,17,0,1000000,3000,4
110734,110734,442936,772,143,572,761.0,0.0,761.0,846,846,496.9020979020979,17,0,1000000,3000,4
110775,110775,443100,773,41,164,230.0,0.0,230.0,296,296,164.90243902439025,6,0,1000000,3000,4
110810,110810,443240,774,35,140,251.0,0.0,251.0,316,316,144.14285714285714,7,0,1000000,3000,4
110919,110919,443676,775,109,436,590.0,0.0,590.0,667,667,387.43119266055044,14,0,1000000,3000,4
110961,110961,443844,776,42,168,226.0,0.0,226.0,291,291,165.26190476190476,6,0,1000000,3000,4
111018,111018,444072,777,57,228,191.0,0.0,191.0,258,258,161.17543859649123,6,0,1000000,3000,4
111126,111126,444504,778,108,432,608.0,0.0,608.0,686,686,386.5462962962963,14,0,1000000,3000,4
111370,111370,445480,779,244,976,1331.0,0.0,1331.0,1437,1437,765.8073770491803,29,0,1000000,3000,4
111515,111515,446060,780,145,580,1045.0,0.0,1045.0,1130,1130,553.6137931034483,23,0,1000000,3000,4
111771,111771,447084,781,256,1024,792.0,0.0,792.0,898,899,658.734375,18,0,1000000,3000,4
111840,111840,447360,782,69,276,628.0,0.0,628.0,699,699,367.05797101449275,14,0,1000000,3000,4
111871,111871,447484,783,31,124,250.0,0.0,250.0,314,314,154.58064516129033,7,0,1000000,3000,4
112017,112017,448068,784,146,584,1041.0,0.0,1041.0,1126,1126,574.1095890410959,23,0,1000000,3000,4
112110,112110,448440,785,93,372,608.0,0.0,608.0,683,683,401.9139784946237,14,0,1000000,3000,4
112291,112291,449164,786,181,724,1430.0,0.0,1430.0,1524,1524,708.4088397790056,31,0,1000000,3000,4
112524,112524,450096,787,233,932,1024.0,0.0,1024.0,1125,1125,631.0128755364807,23,0,1000000,3000,4
112635,112635,450540,788,111,444,627.0,0.0,627.0,707,707,344.35135135135135,15,0,1000000,3000,4
112873,112873,451492,789,238,952,705.0,0.0,705.0,809,809,560.2226890756302,17,0,1000000,3000,4
112957,112957,451828,790,84,336,609.0,0.0,609.0,682,682,318.1547619047619,14,0,1000000,3000,4
113045,113045,452180,791,88,352,650.0,0.0,650.0,722,722,341.17045454545456,15,0,1000000,3000,4
113193,113193,452772,792,148,592,814.0,0.0,814.0,898,898,553.6621621621622,18,0,1000000,3000,4
113229,113229,452916,793,36,144,245.0,0.0,245.0,309,309,150.02777777777777,7,0,1000000,3000,4
113396,113396,453584,794,167,668,810.0,0.0,810.0,898,899,553.497005988024,18,0,1000000,3000,4
113566,113566,454264,795,170,680,735.0,0.0,735.0,826,826,459.40588235294115,17,0,1000000,3000,4
113774,113774,455096,796,208,832,802.0,0.0,802.0,898,898,500.1923076923077,18,0,1000000,3000,4
113968,113968,455872,797,194,776,629.0,0.0,629.0,722,722,458.08247422680415,15,0,1000000,3000,4
114170,114170,456680,798,202,808,1031.0,0.0,1031.0,1126,1126,655.5445544554456,23,0,1000000,3000,4
114457,114457,457828,799,287,1148,1012.0,0.0,1012.0,1124,1124,708.9825783972126,23,0,1000000,3000,4
114606,114606,458424,800,149,596,638.0,0.0,638.0,722,722,496.6308724832215,15,0,1000000,3000,4
114711,114711,458844,801,105,420,614.0,0.0,614.0,692,692,402.9238095238095,14,0,1000000,3000,4
114891,114891,459564,802,180,720,1143.0,0.0,1143.0,1235,1235,673.4277777777778,25,0,1000000,3000,4
114923,114923,459692,803,32,128,249.0,0.0,249.0,312,312,150.71875,7,0,1000000,3000,4
114961,114961,459844,804,38,152,228.0,0.0,228.0,292,292,169.39473684210526,6,0,1000000,3000,4
115031,115031,460124,805,70,280,603.0,0.0,603.0,675,675,320.35714285714283,14,0,1000000,3000,4
115166,115166,460664,806,135,540,754.0,0.0,754.0,838,838,532.0296296296297,17,0,1000000,3000,4
115291,115291,461164,807,125,500,1049.0,0.0,1049.0,1129,1129,522.0,23,0,1000000,3000,4
115475,115475,461900,808,184,736,722.0,0.0,722.0,816,816,555.0978260869565,17,0,1000000,3000,4
115635,115635,462540,809,160,640,1040.0,0.0,1040.0,1127,1127,629.40625,23,0,1000000,3000,4
115922,115922,463688,810,287,1148,1554.0,0.0,1554.0,1667,1667,808.0696864111499,34,0,1000000,3000,4
116369,116369,465476,811,447,1788,1280.0,0.0,1280.0,1426,1426,750.2595078299777,29,0,1000000,3000,4
116564,116564,466256,812,195,780,1138.0,0.0,1138.0,1232,1232,645.1846153846154,25,0,1000000,3000,4
116607,116607,466428,813,43,172,231.0,0.0,231.0,296,296,149.51162790697674,6,0,1000000,3000,4
116640,116640,466560,814,33,132,245.0,0.0,245.0,309,309,152.57575757575756,7,0,1000000,3000,4
116679,116679,466716,815,39,156,234.0,0.0,234.0,298,298,164.94871794871796,6,0,1000000,3000,4
116774,116774,467096,816,95,380,604.0,0.0,604.0,679,679,409.30526315789473,14,0,1000000,3000,4
116879,116879,467516,817,105,420,628.0,0.0,628.0,704,704,383.96190476190475,15,0,1000000,3000,4
116957,116957,467828,818,78,312,630.0,0.0,630.0,703,703,399.44871794871796,15,0,1000000,3000,4
117023,117023,468092,819,66,264,609.0,0.0,609.0,680,680,324.59090909090907,14,0,1000000,3000,4
117375,117375,469500,820,352,1408,1009.0,0.0,1009.0,1135,1135,698.0397727272727,23,0,1000000,3000,4
117516,117516,470064,821,141,564,756.0,0.0,756.0,841,841,533.6879432624113,17,0,1000000,3000,4
117639,117639,470556,822,123,492,1048.0,0.0,1048.0,1128,1128,624.1138211382114,23,0,1000000,3000,4
117674,117674,470696,823,35,140,248.0,0.0,248.0,311,311,150.62857142857143,7,0,1000000,3000,4
117712,117712,470848,824,38,152,227.0,0.0,227.0,291,291,168.89473684210526,6,0,1000000,3000,4
117885,117885,471540,825,173,692,1038.0,0.0,1038.0,1128,1128,701.635838150289,23,0,1000000,3000,4
118136,118136,472544,826,251,1004,1561.0,0.0,1561.0,1668,1668,848.4183266932271,34,0,1000000,3000,4
118170,118170,472680,827,34,136,236.0,0.0,236.0,299,299,169.94117647058823,6,0,1000000,3000,4
118200,118200,472800,828,30,120,249.0,0.0,249.0,313,313,153.56666666666666,7,0,1000000,3000,4
118359,118359,473436,829,159,636,812.0,0.0,812.0,898,899,601.3647798742138,18,0,1000000,3000,4
118390,118390,473560,830,31,124,248.0,0.0,248.0,312,312,153.7741935483871,7,0,1000000,3000,4
118425,118425,473700,831,35,140,245.0,0.0,245.0,310,310,157.22857142857143,7,0,1000000,3000,4
118462,118462,473848,832,37,148,238.0,0.0,238.0,303,303,156.9189189189189,7,0,1000000,3000,4
118497,118497,473988,833,35,140,246.0,0.0,246.0,311,311,154.6,7,0,1000000,3000,4
118641,118641,474564,834,144,576,815.0,0.0,815.0,898,898,555.1597222222222,18,0,1000000,3000,4
118673,118673,474692,835,32,128,239.0,0.0,239.0,303,303,162.09375,7,0,1000000,3000,4
118709,118709,474836,836,36,144,229.0,0.0,229.0,294,294,172.13888888888889,6,0,1000000,3000,4
118746,118746,474984,837,37,148,242.0,0.0,242.0,307,307,154.1081081081081,7,0,1000000,3000,4
118821,118821,475284,838,75,300,622.0,0.0,622.0,693,693,358.82666666666665,14,0,1000000,3000,4
118905,118905,475620,839,84,336,600.0,0.0,600.0,673,673,332.2738095238095,14,0,1000000,3000,4
119087,119087,476348,840,182,728,1338.0,0.0,1338.0,1432,1432,739.9010989010989,29,0,1000000,3000,4
119394,119394,477576,841,307,1228,686.0,0.0,686.0,805,805,621.2052117263844,17,0,1000000,3000,4
119632,119632,478528,842,238,952,796.0,0.0,796.0,898,899,675.6890756302521,18,0,1000000,3000,4
119890,119890,479560,843,258,1032,792.0,0.0,792.0,898,898,665.1356589147287,18,0,1000000,3000,4
120265,120265,481060,844,375,1500,1286.0,0.0,1286.0,1416,1416,771.6106666666667,29,0,1000000,3000,4
120404,120404,481616,845,139,556,1044.0,0.0,1044.0,1127,1127,526.6402877697842,23,0,1000000,3000,4
120695,120695,482780,846,291,1164,785.0,0.0,785.0,898,898,682.1237113402062,18,0,1000000,3000,4
121062,121062,484248,847,367,1468,770.0,0.0,770.0,898,898,659.7874659400545,18,0,1000000,3000,4
121156,121156,484624,848,94,376,606.0,0.0,606.0,680,680,410.47872340425533,14,0,1000000,3000,4
121192,121192,484768,849,36,144,244.0,0.0,244.0,309,309,152.97222222222223,7,0,1000000,3000,4
121460,121460,485840,850,268,1072,745.0,0.0,745.0,855,855,616.3320895522388,18,0,1000000,3000,4
121882,121882,487528,851,422,1688,1000.0,0.0,1000.0,1141,1141,783.6137440758293,23,0,1000000,3000,4
121963,121963,487852,852,81,324,630.0,0.0,630.0,703,703,382.01234567901236,15,0,1000000,3000,4
122116,122116,488464,853,153,612,1329.0,0.0,1329.0,1415,1415,681.6274509803922,29,0,1000000,3000,4
122253,122253,489012,854,137,548,1042.0,0.0,1042.0,1125,1125,627.07299270073,23,0,1000000,3000,4
122319,122319,489276,855,66,264,609.0,0.0,609.0,680,680,320.5151515151515,14,0,1000000,3000,4
122350,122350,489400,856,31,124,241.0,0.0,241.0,305,305,163.32258064516128,7,0,1000000,3000,4
122387,122387,489548,857,37,148,231.0,0.0,231.0,295,295,166.51351351351352,6,0,1000000,3000,4
122419,122419,489676,858,32,128,246.0,0.0,246.0,310,310,153.40625,7,0,1000000,3000,4
122563,122563,490252,859,144,576,768.0,0.0,768.0,854,854,542.3819444444445,18,0,1000000,3000,4
122597,122597,490388,860,34,136,237.0,0.0,237.0,300,300,170.26470588235293,7,0,1000000,3000,4
122634,122634,490536,861,37,148,229.0,0.0,229.0,294,294,175.9189189189189,6,0,1000000,3000,4
122811,122811,491244,862,177,708,1425.0,0.0,1425.0,1518,1518,740.7796610169491,31,0,1000000,3000,4
122984,122984,491936,863,173,692,725.0,0.0,725.0,817,817,566.2543352601156,17,0,1000000,3000,4
123012,123012,492048,864,28,112,249.0,0.0,249.0,310,310,156.5,7,0,1000000,3000,4
123212,123212,492848,865,200,800,1053.0,0.0,1053.0,1150,1150,593.415,24,0,1000000,3000,4
123305,123305,493220,866,93,372,605.0,0.0,605.0,681,681,399.36559139784947,14,0,1000000,3000,4
123395,123395,493580,867,90,360,609.0,0.0,609.0,684,684,347.5888888888889,14,0,1000000,3000,4
123429,123429,493716,868,34,136,237.0,0.0,237.0,300,300,165.41176470588235,7,0,1000000,3000,4
123458,123458,493832,869,29,116,247.0,0.0,247.0,310,310,159.27586206896552,7,0,1000000,3000,4
123521,123521,494084,870,63,252,609.0,0.0,609.0,679,679,335.53968253968253,14,0,1000000,3000,4
123699,123699,494796,871,178,712,1038.0,0.0,1038.0,1129,1129,620.7415730337078,23,0,1000000,3000,4
123840,123840,495360,872,141,564,770.0,0.0,770.0,856,856,546.9645390070922,18,0,1000000,3000,4
124402,124402,497608,873,562,2248,1263.0,0.0,1263.0,1433,1433,836.8647686832741,29,0,1000000,3000,4
124804,124804,499216,874,402,1608,1384.0,0.0,1384.0,1521,1521,732.3159203980099,31,0,1000000,3000,4
124974,124974,499896,875,170,680,763.0,0.0,763.0,855,855,534.0411764705882,18,0,1000000,3000,4
125115,125115,500460,876,141,564,639.0,0.0,639.0,722,723,518.2269503546099,15,0,1000000,3000,4
125210,125210,500840,877,95,380,610.0,0.0,610.0,686,686,405.3578947368421,14,0,1000000,3000,4
125348,125348,501392,878,138,552,1046.0,0.0,1046.0,1129,1129,618.6521739130435,23,0,1000000,3000,4
125426,125426,501704,879,78,312,633.0,0.0,633.0,705,705,403.37179487179486,15,0,1000000,3000,4
125530,125530,502120,880,104,416,615.0,0.0,615.0,692,692,391.4423076923077,14,0,1000000,3000,4
125633,125633,502532,881,103,412,594.0,0.0,594.0,671,671,417.75728155339806,14,0,1000000,3000,4
125707,125707,502828,882,74,296,615.0,0.0,615.0,687,687,349.2972972972973,14,0,1000000,3000,4
125774,125774,503096,883,67,268,610.0,0.0,610.0,681,681,333.7313432835821,14,0,1000000,3000,4
125862,125862,503448,884,88,352,619.0,0.0,619.0,694,694,408.25,14,0,1000000,3000,4
125892,125892,503568,885,30,120,245.0,0.0,245.0,308,308,160.4,7,0,1000000,3000,4
125959,125959,503836,886,67,268,610.0,0.0,610.0,681,681,329.3731343283582,14,0,1000000,3000,4
125993,125993,503972,887,34,136,239.0,0.0,239.0,302,302,163.64705882352942,7,0,1000000,3000,4
126027,126027,504108,888,34,136,249.0,0.0,249.0,312,312,150.38235294117646,7,0,1000000,3000,4
126058,126058,504232,889,31,124,248.0,0.0,248.0,312,312,160.19354838709677,7,0,1000000,3000,4
126248,126248,504992,890,190,760,1313.0,0.0,1313.0,1408,1408,677.8,29,0,1000000,3000,4
126282,126282,505128,891,34,136,235.0,0.0,235.0,299,299,167.3235294117647,6,0,1000000,3000,4
126373,126373,505492,892,91,364,633.0,0.0,633.0,709,709,379.1868131868132,15,0,1000000,3000,4
126503,126503,506012,893,130,520,1054.0,0.0,1054.0,1136,1136,638.5692307692308,23,0,1000000,3000,4
126763,126763,507052,894,260,1040,1693.0,0.0,1693.0,1803,1803,958.5846153846154,37,0,1000000,3000,4
126799,126799,507196,895,36,144,242.0,0.0,242.0,306,306,153.02777777777777,7,0,1000000,3000,4
127032,127032,508128,896,233,932,1329.0,0.0,1329.0,1433,1433,716.1158798283262,29,0,1000000,3000,4
127073,127073,508292,897,41,164,230.0,0.0,230.0,294,294,157.5121951219512,6,0,1000000,3000,4
127197,127197,508788,898,124,496,743.0,0.0,743.0,824,824,509.64516129032256,17,0,1000000,3000,4
127351,127351,509404,899,154,616,813.0,0.0,813.0,898,899,591.1688311688312,18,0,1000000,3000,4
127566,127566,510264,900,215,860,742.0,0.0,742.0,843,843,572.4790697674418,17,0,1000000,3000,4
127605,127605,510420,901,39,156,243.0,0.0,243.0,308,308,149.33333333333334,7,0,1000000,3000,4
127679,127679,510716,902,74,296,607.0,0.0,607.0,679,679,349.4864864864865,14,0,1000000,3000,4
127766,127766,511064,903,87,348,620.0,0.0,620.0,695,695,378.9425287356322,14,0,1000000,3000,4
127802,127802,511208,904,36,144,236.0,0.0,236.0,300,300,165.72222222222223,7,0,1000000,3000,4
127973,127973,511892,905,171,684,1325.0,0.0,1325.0,1415,1415,680.561403508772,29,0,1000000,3000,4
128090,128090,512360,906,117,468,602.0,0.0,602.0,681,681,395.1880341880342,14,0,1000000,3000,4
128233,128233,512932,907,143,572,1347.0,0.0,1347.0,1433,1433,700.5594405594405,29,0,1000000,3000,4
128396,128396,513584,908,163,652,1343.0,0.0,1343.0,1433,1433,692.0122699386503,29,0,1000000,3000,4
128511,128511,514044,909,115,460,744.0,0.0,744.0,824,824,473.704347826087,17,0,1000000,3000,4
128541,128541,514164,910,30,120,247.0,0.0,247.0,311,311,155.9,7,0,1000000,3000,4
128572,128572,514288,911,31,124,244.0,0.0,244.0,308,308,166.0,7,0,1000000,3000,4
128610,128610,514440,912,38,152,236.0,0.0,236.0,300,300,153.89473684210526,7,0,1000000,3000,4
128641,128641,514564,913,31,124,249.0,0.0,249.0,313,313,154.6451612903226,7,0,1000000,3000,4
128856,128856,515424,914,215,860,1051.0,0.0,1051.0,1151,1151,614.7302325581395,24,0,1000000,3000,4
128955,128955,515820,915,99,396,628.0,0.0,628.0,705,705,371.22222222222223,15,0,1000000,3000,4
129018,129018,516072,916,63,252,612.0,0.0,612.0,681,681,338.6190476190476,14,0,1000000,3000,4
129115,129115,516460,917,97,388,632.0,0.0,632.0,709,709,376.8659793814433,15,0,1000000,3000,4
129178,129178,516712,918,63,252,610.0,0.0,610.0,680,680,331.73015873015873,14,0,1000000,3000,4
129310,129310,517240,919,132,528,734.0,0.0,734.0,818,818,509.68939393939394,17,0,1000000,3000,4
129350,129350,517400,920,40,160,224.0,0.0,224.0,289,289,173.4,6,0,1000000,3000,4
129448,129448,517792,921,98,392,613.0,0.0,613.0,689,689,378.9387755102041,14,0,1000000,3000,4
129641,129641,518564,922,193,772,1030.0,0.0,1030.0,1124,1124,616.5647668393782,23,0,1000000,3000,4
129671,129671,518684,923,30,120,248.0,0.0,248.0,311,311,154.43333333333334,7,0,1000000,3000,4
129805,129805,519220,924,134,536,732.0,0.0,732.0,816,816,475.1865671641791,17,0,1000000,3000,4
129844,129844,519376,925,39,156,243.0,0.0,243.0,306,306,152.46153846153845,7,0,1000000,3000,4
130009,130009,520036,926,165,660,730.0,0.0,730.0,820,820,505.23636363636365,17,0,1000000,3000,4
130077,130077,520308,927,68,272,611.0,0.0,611.0,682,682,347.7647058823529,14,0,1000000,3000,4
130113,130113,520452,928,36,144,245.0,0.0,245.0,310,310,152.16666666666666,7,0,1000000,3000,4
130280,130280,521120,929,167,668,1343.0,0.0,1343.0,1434,1434,662.7245508982036,29,0,1000000,3000,4
130318,130318,521272,930,38,152,240.0,0.0,240.0,305,305,149.8421052631579,7,0,1000000,3000,4
130359,130359,521436,931,41,164,222.0,0.0,222.0,287,287,169.02439024390245,6,0,1000000,3000,4
130390,130390,521560,932,31,124,247.0,0.0,247.0,311,311,156.32258064516128,7,0,1000000,3000,4
130527,130527,522108,933,137,548,729.0,0.0,729.0,814,814,470.75912408759126,17,0,1000000,3000,4
130560,130560,522240,934,33,132,250.0,0.0,250.0,314,314,148.87878787878788,7,0,1000000,3000,4
130665,130665,522660,935,105,420,632.0,0.0,632.0,710,710,366.6666666666667,15,0,1000000,3000,4
130950,130950,523800,936,285,1140,1410.0,0.0,1410.0,1524,1524,721.8947368421053,31,0,1000000,3000,4
130990,130990,523960,937,40,160,233.0,0.0,233.0,299,299,150.075,6,0,1000000,3000,4
131216,131216,524864,938,226,904,757.0,0.0,757.0,859,859,517.1991150442478,18,0,1000000,3000,4
131595,131595,526380,939,379,1516,1388.0,0.0,1388.0,1519,1519,760.1398416886543,31,0,1000000,3000,4
131921,131921,527684,940,326,1304,1552.0,0.0,1552.0,1675,1675,772.7730061349694,34,0,1000000,3000,4
132016,132016,528064,941,95,380,595.0,0.0,595.0,670,670,408.8315789473684,14,0,1000000,3000,4
132207,132207,528828,942,191,764,747.0,0.0,747.0,842,842,538.2303664921466,17,0,1000000,3000,4
132248,132248,528992,943,41,164,232.0,0.0,232.0,297,297,159.0731707317073,6,0,1000000,3000,4
132350,132350,529400,944,102,408,620.0,0.0,620.0,698,698,332.2450980392157,14,0,1000000,3000,4
132545,132545,530180,945,195,780,1032.0,0.0,1032.0,1126,1126,656.8102564102564,23,0,1000000,3000,4
132579,132579,530316,946,34,136,237.0,0.0,237.0,300,300,162.14705882352942,7,0,1000000,3000,4
132618,132618,530472,947,39,156,238.0,0.0,238.0,302,302,158.82051282051282,7,0,1000000,3000,4
132656,132656,530624,948,38,152,237.0,0.0,237.0,302,302,150.21052631578948,7,0,1000000,3000,4
132690,132690,530760,949,34,136,243.0,0.0,243.0,306,306,161.26470588235293,7,0,1000000,3000,4
132900,132900,531600,950,210,840,1325.0,0.0,1325.0,1424,1424,686.4190476190477,29,0,1000000,3000,4
132944,132944,531776,951,44,176,229.0,0.0,229.0,293,293,152.04545454545453,6,0,1000000,3000,4
133161,133161,532644,952,217,868,751.0,0.0,751.0,851,851,471.42857142857144,18,0,1000000,3000,4
133282,133282,533128,953,121,484,600.0,0.0,600.0,681,681,377.25619834710744,14,0,1000000,3000,4
133594,133594,534376,954,312,1248,1293.0,0.0,1293.0,1411,1412,712.8782051282051,29,0,1000000,3000,4
133896,133896,535584,955,302,1208,1021.0,0.0,1021.0,1137,1137,619.2715231788079,23,0,1000000,3000,4
133936,133936,535744,956,40,160,233.0,0.0,233.0,299,299,158.525,6,0,1000000,3000,4
134090,134090,536360,957,154,616,740.0,0.0,740.0,827,827,471.47402597402595,17,0,1000000,3000,4
134131,134131,536524,958,41,164,231.0,0.0,231.0,296,296,161.5121951219512,6,0,1000000,3000,4
134172,134172,536688,959,41,164,231.0,0.0,231.0,295,295,160.78048780487805,6,0,1000000,3000,4
134212,134212,536848,960,40,160,237.0,0.0,237.0,301,301,159.425,7,0,1000000,3000,4
134426,134426,537704,961,214,856,1039.0,0.0,1039.0,1138,1138,584.2429906542056,23,0,1000000,3000,4
134524,134524,538096,962,98,392,612.0,0.0,612.0,687,687,381.05102040816325,14,0,1000000,3000,4
134594,134594,538376,963,70,280,605.0,0.0,605.0,676,676,311.7,14,0,1000000,3000,4
134636,134636,538544,964,42,168,230.0,0.0,230.0,294,294,158.52380952380952,6,0,1000000,3000,4
134867,134867,539468,965,231,924,1023.0,0.0,1023.0,1125,1125,676.4545454545455,23,0,1000000,3000,4
135008,135008,540032,966,141,564,1140.0,0.0,1140.0,1224,1224,630.1063829787234,25,0,1000000,3000,4
135050,135050,540200,967,42,168,234.0,0.0,234.0,300,300,150.71428571428572,7,0,1000000,3000,4
135090,135090,540360,968,40,160,235.0,0.0,235.0,300,300,152.1,7,0,1000000,3000,4
135126,135126,540504,969,36,144,244.0,0.0,244.0,307,307,152.61111111111111,7,0,1000000,3000,4
135221,135221,540884,970,95,380,627.0,0.0,627.0,703,703,375.1684210526316,15,0,1000000,3000,4
135257,135257,541028,971,36,144,245.0,0.0,245.0,309,309,155.94444444444446,7,0,1000000,3000,4
135296,135296,541184,972,39,156,240.0,0.0,240.0,304,304,156.46153846153845,7,0,1000000,3000,4
135338,135338,541352,973,42,168,226.0,0.0,226.0,290,290,166.9047619047619,6,0,1000000,3000,4
135484,135484,541936,974,146,584,638.0,0.0,638.0,722,722,501.45205479452056,15,0,1000000,3000,4
135525,135525,542100,975,41,164,232.0,0.0,232.0,296,296,152.02439024390245,6,0,1000000,3000,4
135678,135678,542712,976,153,612,637.0,0.0,637.0,722,723,501.7908496732026,15,0,1000000,3000,4
135784,135784,543136,977,106,424,616.0,0.0,616.0,694,694,369.6320754716981,14,0,1000000,3000,4
135822,135822,543288,978,38,152,243.0,0.0,243.0,308,308,142.76315789473685,7,0,1000000,3000,4
135863,135863,543452,979,41,164,234.0,0.0,234.0,299,299,149.85365853658536,6,0,1000000,3000,4
136150,136150,544600,980,287,1148,1297.0,0.0,1297.0,1410,1410,762.3240418118467,29,0,1000000,3000,4
136192,136192,544768,981,42,168,226.0,0.0,226.0,291,291,160.3095238095238,6,0,1000000,3000,4
136408,136408,545632,982,216,864,1024.0,0.0,1024.0,1122,1122,634.5,23,0,1000000,3000,4
136443,136443,545772,983,35,140,244.0,0.0,244.0,307,307,155.65714285714284,7,0,1000000,3000,4
136544,136544,546176,984,101,404,614.0,0.0,614.0,691,691,335.8910891089109,14,0,1000000,3000,4
136682,136682,546728,985,138,552,608.0,0.0,608.0,692,692,381.2173913043478,14,0,1000000,3000,4
136718,136718,546872,986,36,144,242.0,0.0,242.0,307,307,157.11111111111111,7,0,1000000,3000,4
136756,136756,547024,987,38,152,242.0,0.0,242.0,307,307,153.8421052631579,7,0,1000000,3000,4
136792,136792,547168,988,36,144,245.0,0.0,245.0,310,310,152.66666666666666,7,0,1000000,3000,4
136987,136987,547948,989,195,780,1030.0,0.0,1030.0,1123,1123,644.4974358974359,23,0,1000000,3000,4
137025,137025,548100,990,38,152,243.0,0.0,243.0,307,307,150.05263157894737,7,0,1000000,3000,4
137272,137272,549088,991,247,988,1297.0,0.0,1297.0,1403,1403,736.0242914979757,29,0,1000000,3000,4
137504,137504,550016,992,232,928,1560.0,0.0,1560.0,1663,1663,775.3448275862069,34,0,1000000,3000,4
137535,137535,550140,993,31,124,248.0,0.0,248.0,312,312,153.19354838709677,7,0,1000000,3000,4
137578,137578,550312,994,43,172,225.0,0.0,225.0,289,289,164.25581395348837,6,0,1000000,3000,4
137617,137617,550468,995,39,156,234.0,0.0,234.0,299,299,156.89743589743588,6,0,1000000,3000,4
137842,137842,551368,996,225,900,1023.0,0.0,1023.0,1124,1124,723.3511111111111,23,0,1000000,3000,4
138008,138008,552032,997,166,664,750.0,0.0,750.0,841,841,492.2289156626506,17,0,1000000,3000,4
138096,138096,552384,998,88,352,630.0,0.0,630.0,704,704,392.9431818181818,15,0,1000000,3000,4
138132,138132,552528,999,36,144,251.0,0.0,251.0,316,316,145.80555555555554,7,0,1000000,3000,4
138340,138340,553360,1000,208,832,1326.0,0.0,1326.0,1425,1425,696.9903846153846,29,0,1000000,3000,4
138422,138422,553688,1001,82,328,622.0,0.0,622.0,696,696,368.0243902439024,14,0,1000000,3000,4
138584,138584,554336,1002,162,648,635.0,0.0,635.0,722,723,497.31481481481484,15,0,1000000,3000,4
138615,138615,554460,1003,31,124,249.0,0.0,249.0,313,313,153.38709677419354,7,0,1000000,3000,4
138649,138649,554596,1004,34,136,247.0,0.0,247.0,311,311,146.5,7,0,1000000,3000,4
138789,138789,555156,1005,140,560,605.0,0.0,605.0,690,690,377.37142857142857,14,0,1000000,3000,4
139053,139053,556212,1006,264,1056,1327.0,0.0,1327.0,1437,1437,667.1969696969697,29,0,1000000,3000,4
139171,139171,556684,1007,118,472,587.0,0.0,587.0,667,667,400.95762711864404,14,0,1000000,3000,4
139213,139213,556852,1008,42,168,236.0,0.0,236.0,302,302,149.5,7,0,1000000,3000,4
139466,139466,557864,1009,253,1012,1325.0,0.0,1325.0,1433,1433,634.6166007905139,29,0,1000000,3000,4
139496,139496,557984,1010,30,120,247.0,0.0,247.0,311,311,150.0,7,0,1000000,3000,4
139527,139527,558108,1011,31,124,245.0,0.0,245.0,309,309,156.80645161290323,7,0,1000000,3000,4
139696,139696,558784,1012,169,676,731.0,0.0,731.0,821,821,494.5562130177515,17,0,1000000,3000,4
139771,139771,559084,1013,75,300,611.0,0.0,611.0,684,684,324.04,14,0,1000000,3000,4
139887,139887,559548,1014,116,464,727.0,0.0,727.0,806,806,493.0344827586207,17,0,1000000,3000,4
