global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,episode_flag_get,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
944509,944509,3778036,7149,139,556,816.0,0.0,816.0,898,899,594.0935251798561,0,18,0,1000000,3000,4
944544,944544,3778176,7150,35,140,236.0,0.0,236.0,299,299,169.4,0,6,0,1000000,3000,4
944747,944747,3778988,7151,203,812,1416.0,0.0,1416.0,1514,1514,781.128078817734,0,31,0,1000000,3000,4
944924,944924,3779696,7152,177,708,808.0,0.0,808.0,898,898,647.8870056497175,0,18,0,1000000,3000,4
945055,945055,3780220,7153,131,524,1047.0,0.0,1047.0,1129,1129,599.9541984732824,0,23,0,1000000,3000,4
945292,945292,3781168,7154,237,948,1049.0,0.0,1049.0,1154,1154,631.1476793248945,0,24,0,1000000,3000,4
945446,945446,3781784,7155,154,616,813.0,0.0,813.0,898,898,560.5974025974026,0,18,0,1000000,3000,4
945515,945515,3782060,7156,69,276,613.0,0.0,613.0,684,684,356.6376811594203,0,14,0,1000000,3000,4
945788,945788,3783152,7157,273,1092,1409.0,0.0,1409.0,1521,1521,769.1611721611722,0,31,0,1000000,3000,4
945877,945877,3783508,7158,89,356,613.0,0.0,613.0,688,688,405.8876404494382,0,14,0,1000000,3000,4
946026,946026,3784104,7159,149,596,1050.0,0.0,1050.0,1136,1136,553.6510067114094,0,23,0,1000000,3000,4
946185,946185,3784740,7160,159,636,1328.0,0.0,1328.0,1414,1414,752.874213836478,0,29,0,1000000,3000,4
946218,946218,3784872,7161,33,132,239.0,0.0,239.0,303,303,164.8181818181818,0,7,0,1000000,3000,4
946416,946416,3785664,7162,198,792,1322.0,0.0,1322.0,1417,1417,677.939393939394,0,29,0,1000000,3000,4
946639,946639,3786556,7163,223,892,1425.0,0.0,1425.0,1527,1527,767.2825112107623,0,31,0,1000000,3000,4
946703,946703,3786812,7164,64,256,607.0,0.0,607.0,677,677,332.453125,0,14,0,1000000,3000,4
946736,946736,3786944,7165,33,132,248.0,0.0,248.0,311,311,151.9090909090909,0,7,0,1000000,3000,4
946767,946767,3787068,7166,31,124,247.0,0.0,247.0,311,311,156.38709677419354,0,7,0,1000000,3000,4
946865,946865,3787460,7167,98,392,632.0,0.0,632.0,708,708,385.5204081632653,0,15,0,1000000,3000,4
947025,947025,3788100,7168,160,640,635.0,0.0,635.0,722,722,494.53125,0,15,0,1000000,3000,4
947304,947304,3789216,7169,279,1116,1308.0,0.0,1308.0,1421,1421,696.1433691756272,0,29,0,1000000,3000,4
947335,947335,3789340,7170,31,124,251.0,0.0,251.0,315,315,152.5483870967742,0,7,0,1000000,3000,4
947403,947403,3789612,7171,68,272,615.0,0.0,615.0,686,686,332.72058823529414,0,14,0,1000000,3000,4
947436,947436,3789744,7172,33,132,245.0,0.0,245.0,309,309,148.3030303030303,0,7,0,1000000,3000,4
947557,947557,3790228,7173,121,484,734.0,0.0,734.0,815,815,497.5123966942149,0,17,0,1000000,3000,4
947587,947587,3790348,7174,30,120,246.0,0.0,246.0,309,309,161.33333333333334,0,7,0,1000000,3000,4
947760,947760,3791040,7175,173,692,1318.0,0.0,1318.0,1409,1409,688.6878612716763,0,29,0,1000000,3000,4
947946,947946,3791784,7176,186,744,1340.0,0.0,1340.0,1435,1435,722.9677419354839,0,29,0,1000000,3000,4
947978,947978,3791912,7177,32,128,242.0,0.0,242.0,305,305,160.25,0,7,0,1000000,3000,4
948072,948072,3792288,7178,94,376,622.0,0.0,622.0,697,697,373.6808510638298,0,14,0,1000000,3000,4
948116,948116,3792464,7179,44,176,223.0,0.0,223.0,287,287,165.13636363636363,0,6,0,1000000,3000,4
948231,948231,3792924,7180,115,460,623.0,0.0,623.0,703,703,388.1217391304348,0,15,0,1000000,3000,4
948377,948377,3793508,7181,146,584,814.0,0.0,814.0,898,898,569.4589041095891,0,18,0,1000000,3000,4
948473,948473,3793892,7182,96,384,616.0,0.0,616.0,693,693,343.71875,0,14,0,1000000,3000,4
948842,948842,3795368,7183,369,1476,1820.0,0.0,1820.0,1951,1951,956.9783197831978,0,40,0,1000000,3000,4
948891,948891,3795564,7184,49,196,217.0,0.0,217.0,283,283,161.51020408163265,0,6,0,1000000,3000,4
949012,949012,3796048,7185,121,484,620.0,0.0,620.0,702,702,359.4297520661157,0,15,0,1000000,3000,4
949183,949183,3796732,7186,171,684,809.0,0.0,809.0,898,898,585.0643274853801,0,18,0,1000000,3000,4
949274,949274,3797096,7187,91,364,628.0,0.0,628.0,704,704,359.2857142857143,0,15,0,1000000,3000,4
949436,949436,3797744,7188,162,648,1038.0,0.0,1038.0,1126,1126,579.6975308641976,0,23,0,1000000,3000,4
949547,949547,3798188,7189,111,444,633.0,0.0,633.0,713,713,357.4054054054054,0,15,0,1000000,3000,4
949586,949586,3798344,7190,39,156,246.0,0.0,246.0,309,309,138.69230769230768,0,7,0,1000000,3000,4
949866,949866,3799464,7191,280,1120,1832.0,0.0,1832.0,1945,1945,985.1857142857143,0,39,0,1000000,3000,4
949979,949979,3799916,7192,113,452,618.0,0.0,618.0,698,698,370.1946902654867,0,14,0,1000000,3000,4
950070,950070,3800280,7193,91,364,631.0,0.0,631.0,707,707,377.75824175824175,0,15,0,1000000,3000,4
950395,950395,3801580,7194,325,1300,1890.0,0.0,1890.0,2013,2013,963.996923076923,0,41,0,1000000,3000,4
950600,950600,3802400,7195,205,820,1030.0,0.0,1030.0,1126,1126,622.1024390243903,0,23,0,1000000,3000,4
950976,950976,3803904,7196,376,1504,704.0,0.0,704.0,836,836,617.2686170212766,0,17,0,1000000,3000,4
951178,951178,3804712,7197,202,808,1125.0,0.0,1125.0,1220,1220,701.3663366336634,0,25,0,1000000,3000,4
951336,951336,3805344,7198,158,632,1050.0,0.0,1050.0,1138,1138,619.4050632911392,0,23,0,1000000,3000,4
951594,951594,3806376,7199,258,1032,1403.0,0.0,1403.0,1511,1511,740.953488372093,0,31,0,1000000,3000,4
951770,951770,3807080,7200,176,704,808.0,0.0,808.0,898,899,541.6306818181819,0,18,0,1000000,3000,4
951853,951853,3807412,7201,83,332,606.0,0.0,606.0,680,680,313.1807228915663,0,14,0,1000000,3000,4
951942,951942,3807768,7202,89,356,619.0,0.0,619.0,693,693,343.7865168539326,0,14,0,1000000,3000,4
952110,952110,3808440,7203,168,672,780.0,0.0,780.0,871,871,540.2202380952381,0,18,0,1000000,3000,4
952300,952300,3809200,7204,190,760,1036.0,0.0,1036.0,1129,1129,604.0315789473684,0,23,0,1000000,3000,4
952402,952402,3809608,7205,102,408,589.0,0.0,589.0,666,666,410.3921568627451,0,14,0,1000000,3000,4
952591,952591,3810364,7206,189,756,1040.0,0.0,1040.0,1134,1134,604.1693121693122,0,23,0,1000000,3000,4
952758,952758,3811032,7207,167,668,810.0,0.0,810.0,898,898,578.8922155688623,0,18,0,1000000,3000,4
952958,952958,3811832,7208,200,800,803.0,0.0,803.0,898,899,602.865,0,18,0,1000000,3000,4
953129,953129,3812516,7209,171,684,1047.0,0.0,1047.0,1138,1138,631.3333333333334,0,23,0,1000000,3000,4
953303,953303,3813212,7210,174,696,1149.0,0.0,1149.0,1240,1240,637.4137931034483,0,25,0,1000000,3000,4
953543,953543,3814172,7211,240,960,1311.0,0.0,1311.0,1414,1414,729.9583333333334,0,29,0,1000000,3000,4
953730,953730,3814920,7212,187,748,1310.0,0.0,1310.0,1403,1403,716.1283422459893,0,29,0,1000000,3000,4
954106,954106,3816424,7213,376,1504,1877.0,0.0,1877.0,2009,2009,974.3297872340426,0,41,0,1000000,3000,4
954210,954210,3816840,7214,104,416,621.0,0.0,621.0,698,698,359.2019230769231,0,14,0,1000000,3000,4
954302,954302,3817208,7215,92,368,612.0,0.0,612.0,687,687,396.55434782608694,0,14,0,1000000,3000,4
954421,954421,3817684,7216,119,476,618.0,0.0,618.0,698,698,377.92436974789916,0,14,0,1000000,3000,4
954625,954625,3818500,7217,204,816,1325.0,0.0,1325.0,1421,1421,737.5343137254902,0,29,0,1000000,3000,4
954797,954797,3819188,7218,172,688,1037.0,0.0,1037.0,1127,1127,600.9011627906976,0,23,0,1000000,3000,4
954831,954831,3819324,7219,34,136,240.0,0.0,240.0,303,303,164.88235294117646,0,7,0,1000000,3000,4
954872,954872,3819488,7220,41,164,218.0,0.0,218.0,283,283,175.82926829268294,0,6,0,1000000,3000,4
954904,954904,3819616,7221,32,128,242.0,0.0,242.0,306,306,158.15625,0,7,0,1000000,3000,4
955094,955094,3820376,7222,190,760,1316.0,0.0,1316.0,1410,1410,744.5578947368421,0,29,0,1000000,3000,4
955129,955129,3820516,7223,35,140,238.0,0.0,238.0,301,301,161.28571428571428,0,7,0,1000000,3000,4
955314,955314,3821256,7224,185,740,1322.0,0.0,1322.0,1414,1414,725.4108108108109,0,29,0,1000000,3000,4
955555,955555,3822220,7225,241,964,1323.0,0.0,1323.0,1429,1429,711.207468879668,0,29,0,1000000,3000,4
955667,955667,3822668,7226,112,448,623.0,0.0,623.0,702,702,371.4732142857143,0,15,0,1000000,3000,4
955781,955781,3823124,7227,114,456,606.0,0.0,606.0,685,685,363.1578947368421,0,14,0,1000000,3000,4
955882,955882,3823528,7228,101,404,593.0,0.0,593.0,670,670,402.009900990099,0,14,0,1000000,3000,4
956051,956051,3824204,7229,169,676,1044.0,0.0,1044.0,1134,1134,586.4201183431952,0,23,0,1000000,3000,4
956377,956377,3825508,7230,326,1304,1301.0,0.0,1301.0,1423,1423,706.0030674846626,0,29,0,1000000,3000,4
956473,956473,3825892,7231,96,384,627.0,0.0,627.0,704,704,366.4166666666667,0,15,0,1000000,3000,4
956623,956623,3826492,7232,150,600,638.0,0.0,638.0,722,722,474.62,0,15,0,1000000,3000,4
956669,956669,3826676,7233,46,184,217.0,0.0,217.0,284,284,167.15217391304347,0,6,0,1000000,3000,4
956706,956706,3826824,7234,37,148,239.0,0.0,239.0,303,303,161.0810810810811,0,7,0,1000000,3000,4
956849,956849,3827396,7235,143,572,708.0,0.0,708.0,793,793,459.84615384615387,0,16,0,1000000,3000,4
956883,956883,3827532,7236,34,136,248.0,0.0,248.0,311,311,156.02941176470588,0,7,0,1000000,3000,4
956948,956948,3827792,7237,65,260,615.0,0.0,615.0,685,685,345.32307692307694,0,14,0,1000000,3000,4
957049,957049,3828196,7238,101,404,613.0,0.0,613.0,690,690,386.35643564356434,0,14,0,1000000,3000,4
957086,957086,3828344,7239,37,148,239.0,0.0,239.0,303,303,155.16216216216216,0,7,0,1000000,3000,4
957310,957310,3829240,7240,224,896,1029.0,0.0,1029.0,1129,1129,625.3928571428571,0,23,0,1000000,3000,4
957349,957349,3829396,7241,39,156,238.0,0.0,238.0,302,302,159.94871794871796,0,7,0,1000000,3000,4
957633,957633,3830532,7242,284,1136,1321.0,0.0,1321.0,1435,1435,718.4295774647887,0,29,0,1000000,3000,4
957679,957679,3830716,7243,46,184,214.0,0.0,214.0,279,279,171.95652173913044,0,6,0,1000000,3000,4
958070,958070,3832280,7244,391,1564,994.0,0.0,994.0,1128,1128,714.5831202046036,0,23,0,1000000,3000,4
958639,958639,3834556,7245,569,2276,3008.0,0.0,3008.0,3161,3161,1670.3181019332162,1,64,0,1000000,3000,4
958796,958796,3835184,7246,157,628,791.0,0.0,791.0,879,879,565.2675159235669,0,18,0,1000000,3000,4
958871,958871,3835484,7247,75,300,607.0,0.0,607.0,680,680,310.18666666666667,0,14,0,1000000,3000,4
958916,958916,3835664,7248,45,180,223.0,0.0,223.0,288,288,163.75555555555556,0,6,0,1000000,3000,4
958957,958957,3835828,7249,41,164,230.0,0.0,230.0,295,295,154.4878048780488,0,6,0,1000000,3000,4
958999,958999,3835996,7250,42,168,232.0,0.0,232.0,298,298,158.1904761904762,0,6,0,1000000,3000,4
959089,959089,3836356,7251,90,360,621.0,0.0,621.0,697,697,328.15555555555557,0,14,0,1000000,3000,4
959289,959289,3837156,7252,200,800,741.0,0.0,741.0,838,838,521.29,0,17,0,1000000,3000,4
959372,959372,3837488,7253,83,332,609.0,0.0,609.0,683,683,297.3975903614458,0,14,0,1000000,3000,4
959560,959560,3838240,7254,188,752,1034.0,0.0,1034.0,1127,1127,631.531914893617,0,23,0,1000000,3000,4
959594,959594,3838376,7255,34,136,246.0,0.0,246.0,310,310,150.0,0,7,0,1000000,3000,4
959673,959673,3838692,7256,79,316,638.0,0.0,638.0,711,711,375.32911392405066,0,15,0,1000000,3000,4
959749,959749,3838996,7257,76,304,633.0,0.0,633.0,706,706,367.3157894736842,0,15,0,1000000,3000,4
959782,959782,3839128,7258,33,132,247.0,0.0,247.0,311,311,143.3030303030303,0,7,0,1000000,3000,4
959858,959858,3839432,7259,76,304,640.0,0.0,640.0,712,712,386.44736842105266,0,15,0,1000000,3000,4
959934,959934,3839736,7260,76,304,618.0,0.0,618.0,691,691,360.61842105263156,0,14,0,1000000,3000,4
960104,960104,3840416,7261,170,680,740.0,0.0,740.0,831,831,569.4294117647058,0,17,0,1000000,3000,4
960142,960142,3840568,7262,38,152,247.0,0.0,247.0,312,312,138.52631578947367,0,7,0,1000000,3000,4
960188,960188,3840752,7263,46,184,228.0,0.0,228.0,295,295,145.06521739130434,0,6,0,1000000,3000,4
960392,960392,3841568,7264,204,816,1317.0,0.0,1317.0,1412,1412,717.8186274509804,0,29,0,1000000,3000,4
960619,960619,3842476,7265,227,908,1026.0,0.0,1026.0,1126,1126,683.6916299559472,0,23,0,1000000,3000,4
960649,960649,3842596,7266,30,120,249.0,0.0,249.0,313,313,153.43333333333334,0,7,0,1000000,3000,4
960745,960745,3842980,7267,96,384,615.0,0.0,615.0,691,691,407.9583333333333,0,14,0,1000000,3000,4
960778,960778,3843112,7268,33,132,252.0,0.0,252.0,315,315,153.75757575757575,0,7,0,1000000,3000,4
960810,960810,3843240,7269,32,128,247.0,0.0,247.0,311,311,151.8125,0,7,0,1000000,3000,4
960845,960845,3843380,7270,35,140,232.0,0.0,232.0,297,297,164.0857142857143,0,6,0,1000000,3000,4
960881,960881,3843524,7271,36,144,247.0,0.0,247.0,312,312,146.75,0,7,0,1000000,3000,4
960914,960914,3843656,7272,33,132,250.0,0.0,250.0,314,314,150.84848484848484,0,7,0,1000000,3000,4
960952,960952,3843808,7273,38,152,230.0,0.0,230.0,294,294,171.57894736842104,0,6,0,1000000,3000,4
961033,961033,3844132,7274,81,324,607.0,0.0,607.0,681,681,350.60493827160496,0,14,0,1000000,3000,4
961289,961289,3845156,7275,256,1024,1566.0,0.0,1566.0,1675,1675,776.48046875,0,34,0,1000000,3000,4
961399,961399,3845596,7276,110,440,628.0,0.0,628.0,707,707,360.4,0,15,0,1000000,3000,4
961560,961560,3846240,7277,161,644,1324.0,0.0,1324.0,1411,1411,743.6521739130435,0,29,0,1000000,3000,4
961593,961593,3846372,7278,33,132,250.0,0.0,250.0,314,314,154.75757575757575,0,7,0,1000000,3000,4
961625,961625,3846500,7279,32,128,240.0,0.0,240.0,304,304,157.8125,0,7,0,1000000,3000,4
961740,961740,3846960,7280,115,460,596.0,0.0,596.0,676,676,384.8521739130435,0,14,0,1000000,3000,4
962572,962572,3850288,7281,832,3328,928.0,0.0,928.0,1152,1152,818.8329326923077,0,24,0,1000000,3000,4
962863,962863,3851452,7282,291,1164,704.0,0.0,704.0,818,818,585.893470790378,0,17,0,1000000,3000,4
963011,963011,3852044,7283,148,592,638.0,0.0,638.0,722,722,520.1959459459459,0,15,0,1000000,3000,4
963041,963041,3852164,7284,30,120,249.0,0.0,249.0,312,312,159.73333333333332,0,7,0,1000000,3000,4
963086,963086,3852344,7285,45,180,227.0,0.0,227.0,292,292,154.77777777777777,0,6,0,1000000,3000,4
963223,963223,3852892,7286,137,548,712.0,0.0,712.0,796,796,480.88321167883214,0,16,0,1000000,3000,4
963541,963541,3854164,7287,318,1272,1283.0,0.0,1283.0,1402,1402,729.7484276729559,0,29,0,1000000,3000,4
963573,963573,3854292,7288,32,128,244.0,0.0,244.0,306,306,154.65625,0,7,0,1000000,3000,4
963709,963709,3854836,7289,136,544,603.0,0.0,603.0,687,687,387.7867647058824,0,14,0,1000000,3000,4
963927,963927,3855708,7290,218,872,751.0,0.0,751.0,850,850,530.5871559633027,0,18,0,1000000,3000,4
964170,964170,3856680,7291,243,972,1020.0,0.0,1020.0,1124,1124,705.1893004115226,0,23,0,1000000,3000,4
964313,964313,3857252,7292,143,572,753.0,0.0,753.0,838,838,510.32167832167835,0,17,0,1000000,3000,4
964484,964484,3857936,7293,171,684,734.0,0.0,734.0,826,826,494.27485380116957,0,17,0,1000000,3000,4
964644,964644,3858576,7294,160,640,1037.0,0.0,1037.0,1124,1124,594.0375,0,23,0,1000000,3000,4
964826,964826,3859304,7295,182,728,1032.0,0.0,1032.0,1123,1123,575.1648351648352,0,23,0,1000000,3000,4
964863,964863,3859452,7296,37,148,248.0,0.0,248.0,313,313,138.27027027027026,0,7,0,1000000,3000,4
965023,965023,3860092,7297,160,640,635.0,0.0,635.0,722,722,453.05,0,15,0,1000000,3000,4
965105,965105,3860420,7298,82,328,612.0,0.0,612.0,686,686,307.7682926829268,0,14,0,1000000,3000,4
965244,965244,3860976,7299,139,556,737.0,0.0,737.0,822,822,476.59712230215825,0,17,0,1000000,3000,4
965343,965343,3861372,7300,99,396,611.0,0.0,611.0,688,688,333.2020202020202,0,14,0,1000000,3000,4
965428,965428,3861712,7301,85,340,613.0,0.0,613.0,688,688,331.05882352941177,0,14,0,1000000,3000,4
965527,965527,3862108,7302,99,396,610.0,0.0,610.0,685,685,393.5050505050505,0,14,0,1000000,3000,4
965747,965747,3862988,7303,220,880,1025.0,0.0,1025.0,1123,1123,698.3409090909091,0,23,0,1000000,3000,4
965788,965788,3863152,7304,41,164,230.0,0.0,230.0,295,295,155.0731707317073,0,6,0,1000000,3000,4
965880,965880,3863520,7305,92,368,614.0,0.0,614.0,690,690,318.9130434782609,0,14,0,1000000,3000,4
965920,965920,3863680,7306,40,160,234.0,0.0,234.0,299,299,157.525,0,6,0,1000000,3000,4
966088,966088,3864352,7307,168,672,810.0,0.0,810.0,898,900,563.5654761904761,0,19,0,1000000,3000,4
966274,966274,3865096,7308,186,744,1036.0,0.0,1036.0,1129,1129,589.8279569892474,0,23,0,1000000,3000,4
966381,966381,3865524,7309,107,428,621.0,0.0,621.0,699,699,383.05607476635515,0,14,0,1000000,3000,4
966420,966420,3865680,7310,39,156,235.0,0.0,235.0,299,299,160.48717948717947,0,6,0,1000000,3000,4
966508,966508,3866032,7311,88,352,625.0,0.0,625.0,700,700,347.4431818181818,0,15,0,1000000,3000,4
966547,966547,3866188,7312,39,156,231.0,0.0,231.0,295,295,167.17948717948718,0,6,0,1000000,3000,4
966706,966706,3866824,7313,159,636,743.0,0.0,743.0,831,831,489.1635220125786,0,17,0,1000000,3000,4
966746,966746,3866984,7314,40,160,222.0,0.0,222.0,288,288,165.6,0,6,0,1000000,3000,4
966790,966790,3867160,7315,44,176,233.0,0.0,233.0,298,298,154.5909090909091,0,6,0,1000000,3000,4
967050,967050,3868200,7316,260,1040,1334.0,0.0,1334.0,1443,1443,733.4153846153846,0,29,0,1000000,3000,4
967090,967090,3868360,7317,40,160,247.0,0.0,247.0,312,312,148.3,0,7,0,1000000,3000,4
967186,967186,3868744,7318,96,384,615.0,0.0,615.0,691,691,374.3020833333333,0,14,0,1000000,3000,4
967290,967290,3869160,7319,104,416,615.0,0.0,615.0,692,692,391.9326923076923,0,14,0,1000000,3000,4
967424,967424,3869696,7320,134,536,593.0,0.0,593.0,676,676,458.25373134328356,0,14,0,1000000,3000,4
967511,967511,3870044,7321,87,348,608.0,0.0,608.0,683,683,338.48275862068965,0,14,0,1000000,3000,4
967665,967665,3870660,7322,154,616,762.0,0.0,762.0,849,849,498.4935064935065,0,17,0,1000000,3000,4
967698,967698,3870792,7323,33,132,240.0,0.0,240.0,303,303,163.45454545454547,0,7,0,1000000,3000,4
968022,968022,3872088,7324,324,1296,1013.0,0.0,1013.0,1133,1133,641.5462962962963,0,23,0,1000000,3000,4
968068,968068,3872272,7325,46,184,223.0,0.0,223.0,289,289,165.34782608695653,0,6,0,1000000,3000,4
968224,968224,3872896,7326,156,624,636.0,0.0,636.0,722,723,470.8333333333333,0,15,0,1000000,3000,4
968307,968307,3873228,7327,83,332,613.0,0.0,613.0,686,686,341.68674698795184,0,14,0,1000000,3000,4
968388,968388,3873552,7328,81,324,651.0,0.0,651.0,722,722,379.77777777777777,0,15,0,1000000,3000,4
968432,968432,3873728,7329,44,176,229.0,0.0,229.0,295,295,163.38636363636363,0,6,0,1000000,3000,4
968531,968531,3874124,7330,99,396,605.0,0.0,605.0,681,681,406.8888888888889,0,14,0,1000000,3000,4
968714,968714,3874856,7331,183,732,807.0,0.0,807.0,898,898,612.896174863388,0,18,0,1000000,3000,4
968796,968796,3875184,7332,82,328,627.0,0.0,627.0,701,701,355.219512195122,0,15,0,1000000,3000,4
968826,968826,3875304,7333,30,120,246.0,0.0,246.0,310,310,148.8,0,7,0,1000000,3000,4
968922,968922,3875688,7334,96,384,625.0,0.0,625.0,702,702,346.34375,0,15,0,1000000,3000,4
968959,968959,3875836,7335,37,148,243.0,0.0,243.0,308,308,140.7027027027027,0,7,0,1000000,3000,4
968994,968994,3875976,7336,35,140,232.0,0.0,232.0,296,296,172.9142857142857,0,6,0,1000000,3000,4
969104,969104,3876416,7337,110,440,732.0,0.0,732.0,812,812,371.09090909090907,0,17,0,1000000,3000,4
969264,969264,3877056,7338,160,640,1038.0,0.0,1038.0,1126,1126,657.05625,0,23,0,1000000,3000,4
969501,969501,3878004,7339,237,948,1140.0,0.0,1140.0,1244,1244,614.8691983122363,0,25,0,1000000,3000,4
969676,969676,3878704,7340,175,700,1037.0,0.0,1037.0,1127,1127,631.8285714285714,0,23,0,1000000,3000,4
969712,969712,3878848,7341,36,144,250.0,0.0,250.0,315,315,144.38888888888889,0,7,0,1000000,3000,4
969754,969754,3879016,7342,42,168,228.0,0.0,228.0,293,293,166.04761904761904,0,6,0,1000000,3000,4
969983,969983,3879932,7343,229,916,1314.0,0.0,1314.0,1414,1414,763.3406113537118,0,29,0,1000000,3000,4
970095,970095,3880380,7344,112,448,601.0,0.0,601.0,680,680,386.80357142857144,0,14,0,1000000,3000,4
970131,970131,3880524,7345,36,144,236.0,0.0,236.0,301,301,159.36111111111111,0,7,0,1000000,3000,4
970166,970166,3880664,7346,35,140,238.0,0.0,238.0,302,302,158.57142857142858,0,7,0,1000000,3000,4
970211,970211,3880844,7347,45,180,239.0,0.0,239.0,305,305,141.13333333333333,0,7,0,1000000,3000,4
970254,970254,3881016,7348,43,172,233.0,0.0,233.0,297,297,150.25581395348837,0,6,0,1000000,3000,4
970290,970290,3881160,7349,36,144,230.0,0.0,230.0,294,294,173.88888888888889,0,6,0,1000000,3000,4
970428,970428,3881712,7350,138,552,598.0,0.0,598.0,682,682,457.42753623188406,0,14,0,1000000,3000,4
970461,970461,3881844,7351,33,132,241.0,0.0,241.0,305,305,156.21212121212122,0,7,0,1000000,3000,4
970599,970599,3882396,7352,138,552,640.0,0.0,640.0,722,723,523.7753623188406,0,15,0,1000000,3000,4
970731,970731,3882924,7353,132,528,749.0,0.0,749.0,832,832,520.3560606060606,0,17,0,1000000,3000,4
970773,970773,3883092,7354,42,168,221.0,0.0,221.0,286,286,167.6904761904762,0,6,0,1000000,3000,4
970813,970813,3883252,7355,40,160,238.0,0.0,238.0,303,303,145.175,0,7,0,1000000,3000,4
970993,970993,3883972,7356,180,720,1038.0,0.0,1038.0,1129,1129,626.3666666666667,0,23,0,1000000,3000,4
971027,971027,3884108,7357,34,136,236.0,0.0,236.0,299,299,165.91176470588235,0,6,0,1000000,3000,4
971061,971061,3884244,7358,34,136,245.0,0.0,245.0,307,307,149.7941176470588,0,7,0,1000000,3000,4
971288,971288,3885152,7359,227,908,622.0,0.0,622.0,722,723,522.5506607929516,0,15,0,1000000,3000,4
971392,971392,3885568,7360,104,416,629.0,0.0,629.0,707,707,370.40384615384613,0,15,0,1000000,3000,4
971429,971429,3885716,7361,37,148,245.0,0.0,245.0,310,310,143.75675675675674,0,7,0,1000000,3000,4
971735,971735,3886940,7362,306,1224,1311.0,0.0,1311.0,1430,1430,729.8725490196078,0,29,0,1000000,3000,4
971765,971765,3887060,7363,30,120,250.0,0.0,250.0,314,314,153.56666666666666,0,7,0,1000000,3000,4
971949,971949,3887796,7364,184,736,1348.0,0.0,1348.0,1442,1442,693.7934782608696,0,29,0,1000000,3000,4
972158,972158,3888632,7365,209,836,802.0,0.0,802.0,898,898,684.9186602870814,0,18,0,1000000,3000,4
972334,972334,3889336,7366,176,704,1035.0,0.0,1035.0,1126,1126,658.9659090909091,0,23,0,1000000,3000,4
972523,972523,3890092,7367,189,756,1322.0,0.0,1322.0,1416,1416,689.6878306878307,0,29,0,1000000,3000,4
972716,972716,3890864,7368,193,772,1035.0,0.0,1035.0,1129,1129,573.2124352331606,0,23,0,1000000,3000,4
972844,972844,3891376,7369,128,512,818.0,0.0,818.0,898,898,592.4765625,0,18,0,1000000,3000,4
972967,972967,3891868,7370,123,492,726.0,0.0,726.0,808,808,496.6422764227642,0,17,0,1000000,3000,4
973137,973137,3892548,7371,170,680,758.0,0.0,758.0,847,847,551.2117647058824,0,17,0,1000000,3000,4
973172,973172,3892688,7372,35,140,241.0,0.0,241.0,306,306,155.02857142857144,0,7,0,1000000,3000,4
973204,973204,3892816,7373,32,128,243.0,0.0,243.0,307,307,164.28125,0,7,0,1000000,3000,4
973300,973300,3893200,7374,96,384,624.0,0.0,624.0,700,700,378.8333333333333,0,15,0,1000000,3000,4
973338,973338,3893352,7375,38,152,229.0,0.0,229.0,293,293,170.3684210526316,0,6,0,1000000,3000,4
973419,973419,3893676,7376,81,324,637.0,0.0,637.0,709,709,392.87654320987656,0,15,0,1000000,3000,4
973447,973447,3893788,7377,28,112,248.0,0.0,248.0,311,311,155.82142857142858,0,7,0,1000000,3000,4
973651,973651,3894604,7378,204,816,1030.0,0.0,1030.0,1126,1126,683.5980392156863,0,23,0,1000000,3000,4
973695,973695,3894780,7379,44,176,221.0,0.0,221.0,285,285,165.3181818181818,0,6,0,1000000,3000,4
973724,973724,3894896,7380,29,116,248.0,0.0,248.0,311,311,157.3793103448276,0,7,0,1000000,3000,4
973760,973760,3895040,7381,36,144,237.0,0.0,237.0,300,300,164.94444444444446,0,7,0,1000000,3000,4
973846,973846,3895384,7382,86,344,622.0,0.0,622.0,697,697,383.7325581395349,0,14,0,1000000,3000,4
973989,973989,3895956,7383,143,572,768.0,0.0,768.0,854,854,543.8601398601398,0,18,0,1000000,3000,4
974018,974018,3896072,7384,29,116,252.0,0.0,252.0,315,315,156.0344827586207,0,7,0,1000000,3000,4
974261,974261,3897044,7385,243,972,1558.0,0.0,1558.0,1663,1663,794.3827160493827,0,34,0,1000000,3000,4
974295,974295,3897180,7386,34,136,246.0,0.0,246.0,310,310,149.94117647058823,0,7,0,1000000,3000,4
974409,974409,3897636,7387,114,456,714.0,0.0,714.0,792,792,416.1842105263158,0,16,0,1000000,3000,4
974575,974575,3898300,7388,166,664,752.0,0.0,752.0,843,843,534.4277108433735,0,17,0,1000000,3000,4
974693,974693,3898772,7389,118,472,614.0,0.0,614.0,694,694,382.864406779661,0,14,0,1000000,3000,4
974854,974854,3899416,7390,161,644,1038.0,0.0,1038.0,1126,1126,582.0807453416149,0,23,0,1000000,3000,4
974889,974889,3899556,7391,35,140,244.0,0.0,244.0,308,308,156.4,0,7,0,1000000,3000,4
975043,975043,3900172,7392,154,616,637.0,0.0,637.0,722,723,503.7142857142857,0,15,0,1000000,3000,4
